id,question,ex_or_im,story_section,reference_answer1,reference_answer2,generated_answer,rouge1_a1,rouge2_a1,rougeL_a1,rougeLsum_a1,rouge1_a2,rouge2_a2,rougeL_a2,rougeLsum_a2,bleu_a1,precisions_a1,brevity_penalty_a1,length_ratio_a1,translation_length_a1,reference_length_a1,bleu_a2,precisions_a2,brevity_penalty_a2,length_ratio_a2,translation_length_a2,reference_length_a2,bleurt_score_a1,bleurt_score_a2
106,why didn't matte believe what the young men said ?,implicit,"matte did not understand . he had never read kalevala and knew nothing of the sea gods of old , but the students proceeded to explain to him . ' ahti , ' said they , ' is a mighty king who lives in his dominion of ahtola , and has a rock at the bottom of the sea , and possesses besides a treasury of good things . he rules over all fish and animals of the deep ; he has the finest cows and the swiftest horses that ever chewed grass at the bottom of the ocean . he who stands well with ahti is soon ",the young men did not see ahti with their own eyes .,it does n't sound real .,he had never read kalevala and knew nothing of the sea gods of old .,0.08,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.09103526405546068,"[0.1875, 0.06666666666666667, 0.07142857142857142, 0.07692307692307693]",1.0,1.25,15,12,0.08225964699966554,"[0.125, 0.06666666666666667, 0.07142857142857142, 0.07692307692307693]",1.0,2.5,15,6,-0.920717,-1.4584234
107,why did the shepherd and his wife want to catch the bannock ?,implicit,"so jock ran into the dark corner behind the chair ; but , in his hurry , he tripped and fell , and the wee bannock jumped over him and flew laughing out at the door . through the whins and up the hillside it ran , and over the top of the hill , to a shepherd 's cottage on the other side . the inmates were just sitting down to their porridge , and the goodwife was scraping the pan . "" save us and help us , "" she exclaimed , stopping with the spoon half - way to her mouth . "" there 's a wee bannoc",they wanted to eat the bannock with their porridge .,to eat it with porridge .,"sneck the door , "" cried the husband , and we 'll try to catch it .",0.18181818181818185,0.0,0.09090909090909093,0.09090909090909093,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.0859076483566362,"[0.2222222222222222, 0.058823529411764705, 0.0625, 0.06666666666666667]",1.0,1.7,17,10,0.0859076483566362,"[0.2222222222222222, 0.058823529411764705, 0.0625, 0.06666666666666667]",1.0,2.8333333333333335,17,6,-1.5513654,-1.5813149
108,how did the bride feel about the dwarf who had been chosen for her husband ?,implicit,"but after her mother had gone , she found so many berries that she forgot to say her verse , and so she was enchanted and taken into the hill . and there no harm had been done her , save that she had lost the top joint of the little finger of her left hand , and the goblins had been kind to her ; yet it had always seemed to her as though something were not as it should be , she felt as though something weighed upon her , and she had suffered greatly from the advances of the dwarf who had been ch",sad .,she had suffered greatly .,she had suffered greatly from the advances of the dwarf who had been chosen for her husband .,0.0,0.0,0.0,0.0,0.38095238095238093,0.3157894736842105,0.38095238095238093,0.38095238095238093,0.06809398432036522,"[0.10526315789473684, 0.05555555555555555, 0.058823529411764705, 0.0625]",1.0,9.0,18,2,0.1983544145418289,"[0.3157894736842105, 0.2222222222222222, 0.17647058823529413, 0.125]",1.0,3.6,18,5,-1.4669173,-0.432129
109,what will the jelly fish do because of what the monkey has said ?,implicit,""" the doctor means to cut me open and then take my liver out ! why i shall die ! "" thought the monkey . at last a bright thought struck him , so he said quite cheerfully to the jelly fish : "" what a pity it was , mr . jelly fish , that you did not speak of this before we left the island ! "" "" if i had told why i wanted you to accompany me you would certainly have refused to come , "" answered the jelly fish . "" you are quite mistaken , "" said the monkey . "" monkeys can very well spare a liver or ",take the monkey back .,take the monkey back to the island .,"spare a liver or two , especially when it is wanted for the dragon queen of the sea .",0.09523809523809523,0.0,0.09523809523809523,0.09523809523809523,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0712695567709093,"[0.15, 0.05263157894736842, 0.05555555555555555, 0.058823529411764705]",1.0,3.8,19,5,0.07658412276041004,"[0.2, 0.05263157894736842, 0.05555555555555555, 0.058823529411764705]",1.0,2.375,19,8,-1.7282,-1.424435
110,how did ahti feel after he was hit by stones ?,implicit,"maie loaded her boat with stones and went out to sea . the fiddler was with her , and fiddled so finely that ahti and wellamos and all the sea 's daughters rose to the surface of the water to listen to the music . ' what is that shining so brightly in the waves ? ' asked maie . ' that is sea foam glinting in the sunshine , ' answered the fiddler . ' throw out the stones , ' said maie . the people in the boat began to throw out the stones , splash , splash , right and left , into the foam . one s",furious .,angry .,commotion in the sea - king 's beard .,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14113991930789777,"[0.2, 0.1111111111111111, 0.125, 0.14285714285714285]",1.0,4.5,9,2,0.14113991930789777,"[0.2, 0.1111111111111111, 0.125, 0.14285714285714285]",1.0,4.5,9,2,-0.62366,-0.687478
111,why didn't maie tell her husband she wanted a fairy cow ?,implicit,"' what would you do with a cow ? ' asked matte . ' she could not swim so far , and our boat is not large enough to bring her over here ; and even if we had her , we have nothing to feed her on . ' ' we have four alder bushes and sixteen tufts of grass , ' rejoined maie . ' yes , of course , ' laughed matte , ' and we have also three plants of garlic . garlic would be fine feeding for her . ' ' every cow likes salt herring , ' rejoined his wife . ' even prince is fond of fish . ' ' that may be , ",her husband already told her that they could n't have a cow .,she knew he would tell her they did not exist .,Maie sighed maie .,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037870374782798366,"[0.4, 0.25, 0.3333333333333333, 0.5]",0.10539922456186433,0.3076923076923077,4,13,0.06243769243378541,"[0.4, 0.25, 0.3333333333333333, 0.5]",0.17377394345044514,0.36363636363636365,4,11,-1.6052312,-1.3913779
112,how will john nicholas feel about andrew's wealth ?,implicit,"but his brother complained of being weary , and at length they decided to remain there for the night . when andrew awoke he found himself alone ; and he saw neither brother nor boat , until he came to the highest point of the island . then he discovered him far out , darting for land like a sea - gull . andrew did not understand the whole affair . there were still provisions there , as well as a dish of curd , his gun and various other things . so andrew wasted but little time in thought . "" he ",jealous .,he will feel jealous .,she had suffered greatly from the advances of the dwarf who had been chosen for her husband .,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06809398432036522,"[0.10526315789473684, 0.05555555555555555, 0.058823529411764705, 0.0625]",1.0,9.0,18,2,0.06809398432036522,"[0.10526315789473684, 0.05555555555555555, 0.058823529411764705, 0.0625]",1.0,3.6,18,5,-1.7563388,-1.3389984
113,why did the women offer mikoto water ?,implicit,"when the mikoto saw that he was discovered , he sprang down lightly from the tree and said : "" i am a traveler , and as i was very thirsty i came to the well in the hopes of quenching my thirst , but i could find no bucket with which to draw the water . so i climbed into the tree , much vexed , and waited for some one to come . just at that moment , while i was thirstily and impatiently waiting , you noble ladies appeared , as if in answer to my great need . therefore i pray you of your mercy gi",he was dignified and gracious .,mikoto said he was thirsty .,i am a thirsty traveler in a strange land .,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.12605968092174913,"[0.18181818181818182, 0.1, 0.1111111111111111, 0.125]",1.0,1.6666666666666667,10,6,0.13950796967929133,"[0.2727272727272727, 0.1, 0.1111111111111111, 0.125]",1.0,1.6666666666666667,10,6,-1.2607219,-0.9982576
114,how did lady morna feel while paul was leaving for the great palace of orphir ?,implicit,"at these words harold 's vanity was flattered , and he thought that , after all , his step - brother was right , and that he had a very small chance , with his meagre gift of speech , of being successful in his suit . so he threw down his dagger , and , shaking hands with him , begged him to pardon his unkind thoughts , and went down the winding stair again in high good - humour with himself and all the world . by this time it was coming near to the feast of yule , and at that festival it was th",sad .,she was full of sadness .,"full of sadness at the thought of his departure ; and at the sight of her distress the kind - hearted young earl could no longer contain himself , but folded her in his arms he whispered to her how much he loved her , and begged her to promise to be his wife .",0.0,0.0,0.0,0.0,0.1090909090909091,0.07547169811320753,0.1090909090909091,0.1090909090909091,0.021824907535865135,"[0.03571428571428571, 0.01818181818181818, 0.018518518518518517, 0.018867924528301886]",1.0,27.5,55,2,0.04295119260690565,"[0.08928571428571429, 0.05454545454545454, 0.037037037037037035, 0.018867924528301886]",1.0,9.166666666666666,55,6,-1.5258417,-1.1391883
115,why did snorro choose to live in the dwarfie stone ?,implicit,"but all the time they never guessed the real reason why snorro chose to live in the dwarfie stone . i will tell you why he did so . not very far from the stone there was a curious hill , shaped exactly like a wart . it was known as the wart hill of hoy , and men said that somewhere in the side of it was hidden a wonderful carbuncle , which , when it was found , would bestow on its finder marvellous magic gifts -- health , wealth , and happiness . everything , in fact , that a human being could d",he wanted to find a stone .,he wanted to find the carbuncle .,"he had made up his mind that he would find this wonderful stone , so while he pretended to spend all his time in reading his great book or distilling medicines from his herbs , he was really keeping a keen look - out during his wanderings , noting every tuft of grass or piece of rock under which it might be hidden .",0.15384615384615385,0.0,0.09230769230769231,0.09230769230769231,0.09230769230769231,0.0,0.061538461538461535,0.061538461538461535,0.02561935063357416,"[0.1076923076923077, 0.015625, 0.015873015873015872, 0.016129032258064516]",1.0,9.142857142857142,64,7,0.023552450986756616,"[0.07692307692307693, 0.015625, 0.015873015873015872, 0.016129032258064516]",1.0,9.142857142857142,64,7,-1.0433549,-1.5173504
